time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
79839.874128	14.921432	4.518921	3.301990	165
79841.267873	15.314575	4.561994	3.356992	166
79842.651865	15.595830	4.530610	3.442325	167
79844.088985	16.321285	4.534718	3.599185	168
79845.441115	15.787448	4.539217	3.478011	169
79846.868777	16.256655	4.532661	3.586559	170
79848.226010	15.874986	4.518334	3.513460	171
79849.670987	15.059505	4.546493	3.312335	172
79851.030215	16.994448	4.544739	3.739367	173
79852.445267	15.028772	4.547189	3.305069	174
79853.850100	17.261105	4.516814	3.821522	175
79855.217812	15.728079	4.517386	3.481677	176
79856.651472	17.911573	4.550861	3.935865	177
79858.020463	16.678131	4.551736	3.664125	178
79859.449060	17.939119	4.544304	3.947606	179
79860.793970	16.404734	4.534207	3.617994	180
79862.228660	17.294281	4.538151	3.810865	181
79863.594001	17.230444	4.541415	3.794070	182
79865.016666	17.145670	4.521107	3.792361	183
79866.416099	18.021847	4.549572	3.961218	184
79867.811144	17.248869	4.547075	3.793399	185
79869.204085	16.642052	4.509043	3.690817	186
79870.595527	17.023643	4.542950	3.747267	187
79872.001080	18.726654	4.545977	4.119391	188
79873.374348	17.314228	4.548681	3.806429	189
79874.794568	19.031240	4.541256	4.190743	190
79876.172679	16.859982	4.552638	3.703344	191
79877.588153	17.766668	4.544416	3.909561	192
79878.963639	18.299675	4.553751	4.018594	193
79880.385511	18.243921	4.509758	4.045433	194
79881.766365	18.395428	4.535291	4.056063	195
79883.168208	19.432724	4.555357	4.265905	196
79884.560814	17.466297	4.513016	3.870205	197
79885.954896	19.030464	4.537104	4.194408	198
79887.380603	18.216196	4.536563	4.015418	199
79888.737308	19.203478	4.508574	4.259324	200
79890.168285	18.328491	4.524966	4.050526	201
79891.522070	19.631063	4.545902	4.318409	202
79892.980073	19.039305	4.542641	4.191242	203
79894.316091	19.665056	4.545843	4.325943	204
79895.749131	21.196575	4.522921	4.686480	205
79897.140790	16.417618	4.509387	3.640765	206
79898.533767	20.804653	4.553785	4.568651	207
79899.935681	17.987503	4.537450	3.964231	208
79901.312613	20.933523	4.543211	4.607649	209
79902.738120	17.755453	4.547157	3.904737	210
79904.102346	21.617737	4.525141	4.777252	211
79905.522615	19.299955	4.532517	4.258110	212
79906.894957	20.880234	4.558651	4.580354	213
79908.314431	20.844812	4.514619	4.617181	214
79909.685065	19.528080	4.545585	4.296055	215
79911.107927	20.464025	4.529405	4.518039	216
79912.483178	19.863600	4.540516	4.374745	217
79913.889599	20.609812	4.517324	4.562394	218
79915.289781	20.387756	4.536115	4.494542	219
79916.689299	20.672787	4.539207	4.554273	220
79918.091030	19.550558	4.549378	4.297413	221
79919.478779	20.886703	4.539958	4.600638	222
79920.885507	19.910706	4.552415	4.373658	223
79922.267189	21.281715	4.529866	4.698089	224
79923.681287	20.472214	4.546213	4.503136	225
79925.057935	21.288296	4.547964	4.680841	226
79926.471102	20.320585	4.527856	4.487905	227
79927.852588	21.323267	4.538081	4.698741	228
79929.263033	20.563410	4.527449	4.541942	229
79930.647805	21.517967	4.536446	4.743354	230
79932.059445	20.654966	4.509497	4.580326	231
79933.444371	21.559958	4.544034	4.744674	232
79934.849438	20.566940	4.520924	4.549279	233
79936.234561	22.008503	4.556991	4.829613	234
79937.626968	21.579533	4.541123	4.752026	235
79939.055739	21.376404	4.544475	4.703823	236
79940.440580	19.971375	4.541314	4.397709	237
79941.846280	21.051718	4.544393	4.632460	238
79943.225437	21.498650	4.537999	4.737473	239
79944.631124	22.100426	4.537984	4.870097	240
79945.996214	22.379021	4.540747	4.928489	241
79947.425161	21.734171	4.539762	4.787514	242
79948.813661	20.730837	4.535054	4.571243	243
79950.226929	19.818045	4.512558	4.391755	244
79951.590644	23.867579	4.549248	5.246489	245
79953.013942	20.729614	4.510960	4.595389	246
79954.400286	22.624302	4.560751	4.960653	247
79955.787979	20.962111	4.554649	4.602355	248
79957.217446	22.213394	4.531485	4.902013	249
79958.573692	21.364883	4.542957	4.702859	250
79959.995836	23.031157	4.537162	5.076116	251
79961.362187	22.014948	4.537623	4.851648	252
79962.784821	23.681604	4.541374	5.214635	253
79964.148690	23.104359	4.524288	5.106739	254
